tg_ecotypeid,ecotypeid,ecotypeids_merged,name,othername,country,sitename,latitude,longitude,collector,collectiondate,250k,1001g,fullseq_data,producer,comment,completed,release_status,seq_by,picture,public_URL,UC_HPC_loc,location_qc,GMI_methylome,GMI_transcriptome,CS_1001,CS_regmap,regmap_1001_check,CS_number
2330,2330,,Wilcox-20,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2331,2331,,Wilcox-23,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2332,2332,,Wilcox-26,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2333,2333,,Wilcox-27,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2334,2334,,Wilcox-31,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2335,2335,,Wilcox-32,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2336,2336,,Wilcox-35,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2337,2337,,Wilcox-39,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2338,2338,,Wilcox-41,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,Y,,N,,,,,,,,,,,,,CS77755,,
2339,2339,,Wilcox-42,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2340,2340,,Wilcox-43,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2341,2341,,Wilcox-44,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2342,2342,,Wilcox-48,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2343,2343,,Wilcox-47,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2344,2344,,Wilcox-50,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2345,2345,,Wilcox-51,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2346,2346,,Wilcox-55,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2347,2347,,Wilcox-57,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2348,2348,,Wilcox-58,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2349,2349,,Wilcox-59,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2350,2350,,Wilcox-61,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2351,2351,,Wilcox-64,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2352,2352,,Wilcox-67,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2353,2353,,Wilcox-69,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2354,2354,,Wilcox-75,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2355,2355,,Wilcox-78,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2356,2356,,Wilcox-79,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2357,2357,,Wilcox-80,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2358,2358,,Wilcox-81,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2359,2359,,Wilcox-82,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2360,2360,,Wilcox-84,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2361,2361,,Wilcox-86,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2362,2362,,Wilcox-87,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2363,2363,,Wilcox-89,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2364,2364,,Wilcox-91,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2365,2365,,Wilcox-95,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2366,2366,,Wilcox-96,,USA,Wilcox,43.48,-89.46,Diane Byers,2004-05-31 00:00:00,N,,N,,,,,,,,,,,,,,,
2367,2367,,Yng-1,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2368,2368,,Yng-2,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2369,2369,,Yng-3,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2370,2370,,Yng-4,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78998
2371,2371,,Yng-6,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2372,2372,,Yng-7,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2373,2373,,Yng-8,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2374,2374,,Yng-9,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2375,2375,,Yng-10,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2376,2376,,Yng-11,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2377,2377,,Yng-12,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2378,2378,,Yng-13,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2379,2379,,Yng-15,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2380,2380,,Yng-16,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2381,2381,,Yng-17,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2382,2382,,Yng-18,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2383,2383,,Yng-19,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2384,2384,,Yng-20,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2385,2385,,Yng-22,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2386,2386,,Yng-23,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2387,2387,,Yng-24,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2388,2388,,Yng-25,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2389,2389,,Yng-26,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2390,2390,,Yng-27,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2391,2391,,Yng-28,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2392,2392,,Yng-29,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2393,2393,,Yng-31,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2394,2394,,Yng-32,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2395,2395,,Yng-33,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2396,2396,,Yng-34,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2397,2397,,Yng-35,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2398,2398,,Yng-36,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2399,2399,,Yng-37,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2400,2400,,Yng-38,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2401,2401,,Yng-39,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2402,2402,,Yng-40,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2403,2403,,Yng-41,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2404,2404,,Yng-42,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2405,2405,,Yng-43,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2406,2406,,Yng-44,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2407,2407,,Yng-46,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2408,2408,,Yng-47,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2409,2409,,Yng-48,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2410,2410,,Yng-49,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2411,2411,,Yng-50,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
2412,2412,,Yng-53,,USA,Yng,41.865,-86.646,Diane Byers,2002-05-01 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78999
468,468,,BRR1,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
469,469,,BRR3,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
470,470,,BRR4,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78943
471,471,,BRR5,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
472,472,,BRR7,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
473,473,,BRR8,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
474,474,,BRR9,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
475,475,,BRR10,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
476,476,,BRR12,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78944
477,477,,BRR13,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
478,478,,BRR14,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
479,479,,BRR15,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
480,480,,BRR16,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
481,481,,BRR17,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
482,482,,BRR18,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
483,483,,BRR22,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
484,484,,BRR23,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78945
485,485,,BRR25,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
486,486,,BRR26,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
487,487,,BRR27,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
488,488,,BRR28,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
489,489,,BRR29,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
490,490,,BRR31,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
491,491,,BRR32,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
492,492,,BRR36,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
493,493,,BRR37,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
494,494,,BRR38,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
495,495,,BRR41,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
496,496,,BRR43,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
497,497,,BRR45,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
498,498,,BRR49,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
499,499,,BRR50,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
500,500,,BRR51,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
501,501,,BRR52,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
502,502,,BRR54,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
503,503,,BRR55,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
504,504,,BRR57,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78946
505,505,,BRR58,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
506,506,,BRR60,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78947
507,507,,BRR62,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
508,508,,BRR64,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
509,509,,BRR65,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
510,510,,BRR67,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
511,511,,BRR69,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
512,512,,BRR73,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
513,513,,BRR74,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
514,514,,BRR75,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
515,515,,BRR76,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
516,516,,BRR77,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
517,517,,BRR80,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
518,518,,BRR81,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
519,519,,BRR83,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
520,520,,BRR85,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
521,521,,BRR89,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
522,522,,BRR90,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
523,523,,BRR95,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
524,524,,BRR96,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
525,525,,BRR97,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
526,526,,BRR98,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
527,527,,BRR100,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
528,528,,BRR102,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
529,529,,BRR105,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
530,530,,BRR106,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
531,531,,BRR107,,USA,BRR,40.8313,-87.735,Diane Byers,2006-05-01 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78948
683,683,,LI-EF-007,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
684,684,,LI-EF-008,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
685,685,,LI-EF-011,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78954
686,686,,LI-EF-012,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
687,687,,LI-EF-018,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78955
688,688,,LI-EF-021,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
689,689,,LI-EF-024,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
690,690,,LI-EF-025,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
691,691,,LI-EF-027,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
692,692,,LI-EF-030,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
693,693,,LI-EF-032,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
694,694,,LI-EF-034,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
695,695,,LI-EF-035,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
696,696,,LI-EF-042,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
697,697,,LI-EF-043,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
698,698,,LI-EF-044,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
699,699,,LI-EF-047,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
700,700,,LI-EF-058,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
701,701,,LI-EF-060,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
702,702,,LI-EF-061,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
703,703,,LI-EF-063,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
704,704,,LI-EF-067,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
705,705,,LI-EF-070,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
706,706,,LI-EF-073,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
707,707,,LI-EF-074,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
708,708,,LI-EF-082,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
709,709,,LI-EF-086,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
710,710,,LI-EF-089,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
711,711,,LI-EF-094,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
712,712,,LI-EF-097,,USA,East Farm - EF,40.9064,-73.1493,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
607,607,,LI-OF-002,,USA,Organic Farm - OF,40.7777,-72.9069,Oliver Bossdorf,2006-04-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77616,,
608,608,,LI-OF-004,,USA,Organic Farm - OF,40.7777,-72.9069,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
609,609,,LI-OF-005,,USA,Organic Farm - OF,40.7777,-72.9069,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
610,610,,LI-OF-006,,USA,Organic Farm - OF,40.7777,-72.9069,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
611,611,,LI-OF-010,,USA,Organic Farm - OF,40.7777,-72.9069,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
612,612,,LI-OF-014,,USA,Organic Farm - OF,40.7777,-72.9069,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
613,613,,LI-OF-017,,USA,Organic Farm - OF,40.7777,-72.9069,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
614,614,,LI-OF-022,,USA,Organic Farm - OF,40.7777,-72.9069,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
615,615,,LI-OF-023,,USA,Organic Farm - OF,40.7777,-72.9069,Oliver Bossdorf,2006-04-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77617,,
616,616,,LI-OF-025,,USA,Organic Farm - OF,40.7777,-72.9069,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
617,617,,LI-OF-027,,USA,Organic Farm - OF,40.7777,-72.9069,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
618,618,,LI-OF-028,,USA,Organic Farm - OF,40.7777,-72.9069,Oliver Bossdorf,2006-04-01 00:00:00,N,,N,,,,,,,,,,,,,,,
